DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ds,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE,AIRPORT_DEST,CITY_DEST,STATE_DEST,COUNTRY_DEST,LATITUDE_DEST,LONGITUDE_DEST
7,AA,334,N4XMAA,DFW,MFE,915,913.0,-2.0,13.0,926.0,95,92.0,76.0,469,1042.0,3.0,1050,1045.0,-5.0,0,0,,,,,,,2015-01-04 00:00:00,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,McAllen-Miller International AirportÂ (McAllen Miller International),McAllen,TX,USA,26.175829999999998,-98.23861
7,AA,1196,N5CRAA,MIA,EGE,915,950.0,35.0,21.0,1011.0,283,292.0,265.0,1810,1236.0,6.0,1158,1242.0,44.0,0,0,,9.0,0.0,33.0,2.0,0.0,2015-01-04 00:00:00,Miami International Airport,Miami,FL,USA,25.79325,-80.29056,Eagle County Regional Airport,Eagle,CO,USA,39.64257,-106.9177
7,AA,1266,N3CJAA,MIA,RDU,915,948.0,33.0,14.0,1002.0,125,117.0,99.0,700,1141.0,4.0,1120,1145.0,25.0,0,0,,0.0,0.0,7.0,18.0,0.0,2015-01-04 00:00:00,Miami International Airport,Miami,FL,USA,25.79325,-80.29056,Raleigh-Durham International Airport,Raleigh,NC,USA,35.87764,-78.78747
7,AA,1584,N4YRAA,TUS,DFW,915,,,,,130,,,813,,,1225,,,0,1,A,,,,,,2015-01-04 00:00:00,Tucson International Airport,Tucson,AZ,USA,32.11608,-110.94103,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
7,AA,1524,N499AA,DFW,LAS,915,910.0,-5.0,24.0,934.0,175,180.0,150.0,1055,1004.0,6.0,1010,1010.0,0.0,0,0,,,,,,,2015-01-04 00:00:00,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
7,AA,2316,N3FNAA,STX,MIA,915,915.0,0.0,20.0,935.0,187,191.0,155.0,1139,1110.0,16.0,1122,1126.0,4.0,0,0,,,,,,,2015-01-04 00:00:00,Henry E. Rohlsen Airport,Christiansted,VI,USA,17.70189,-64.79856,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
7,AS,5,N566AS,DCA,LAX,915,952.0,37.0,13.0,1005.0,355,355.0,329.0,2311,1234.0,13.0,1210,1247.0,37.0,0,0,,37.0,0.0,0.0,0.0,0.0,2015-01-04 00:00:00,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
7,DL,688,N893AT,ATL,ICT,915,922.0,7.0,13.0,935.0,145,135.0,115.0,782,1030.0,7.0,1040,1037.0,-3.0,0,0,,,,,,,2015-01-04 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,Wichita Dwight D. Eisenhower National AirportÂ (Wichita Mid-Continent Airport),Wichita,KS,USA,37.64996,-97.43305
7,DL,972,N130DL,MSP,LAX,915,1000.0,45.0,13.0,1013.0,250,215.0,196.0,1535,1129.0,6.0,1125,1135.0,10.0,0,0,,,,,,,2015-01-04 00:00:00,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
7,DL,1091,N924DN,JAX,ATL,915,938.0,23.0,29.0,1007.0,75,78.0,44.0,270,1051.0,5.0,1030,1056.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0,2015-01-04 00:00:00,Jacksonville International Airport,Jacksonville,FL,USA,30.494059999999998,-81.68786,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
7,DL,2089,N326NB,MSP,SNA,915,1104.0,109.0,14.0,1118.0,246,220.0,200.0,1522,1238.0,6.0,1121,1244.0,83.0,0,0,,0.0,0.0,83.0,0.0,0.0,2015-01-04 00:00:00,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692,John Wayne AirportÂ (Orange County Airport),Santa Ana,CA,USA,33.67566,-117.86822
7,DL,2163,N935DN,MSP,PDX,915,915.0,0.0,14.0,929.0,242,236.0,218.0,1426,1107.0,4.0,1117,1111.0,-6.0,0,0,,,,,,,2015-01-04 00:00:00,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
7,DL,2298,N997DL,ATL,SRQ,915,922.0,7.0,16.0,938.0,93,94.0,74.0,444,1052.0,4.0,1048,1056.0,8.0,0,0,,,,,,,2015-01-04 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,Sarasota-Bradenton International Airport,Sarasota,FL,USA,27.395329999999998,-82.55411
7,DL,2305,N928DN,MSP,SFO,915,911.0,-4.0,20.0,931.0,265,245.0,218.0,1589,1109.0,7.0,1140,1116.0,-24.0,0,0,,,,,,,2015-01-04 00:00:00,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
7,DL,1572,N921DN,DEN,ATL,915,915.0,0.0,31.0,946.0,178,176.0,139.0,1199,1405.0,6.0,1413,1411.0,-2.0,0,0,,,,,,,2015-01-04 00:00:00,Denver International Airport,Denver,CO,USA,39.85841,-104.667,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
7,EV,5338,N146PQ,ATL,ECP,915,925.0,10.0,16.0,941.0,68,63.0,44.0,240,925.0,3.0,923,928.0,5.0,0,0,,,,,,,2015-01-04 00:00:00,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694,Northwest Florida Beaches International Airport,Panama City,FL,USA,,
7,EV,5589,N916EV,MOB,ATL,915,914.0,-1.0,9.0,923.0,69,67.0,45.0,302,1108.0,13.0,1124,1121.0,-3.0,0,0,,,,,,,2015-01-04 00:00:00,Mobile Regional Airport,Mobile,AL,USA,30.69142,-88.24283,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
7,HA,303,N486HA,HNL,LIH,915,911.0,-4.0,16.0,927.0,38,45.0,23.0,102,950.0,6.0,953,956.0,3.0,0,0,,,,,,,2015-01-04 00:00:00,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241,Lihue Airport,Lihue,HI,USA,21.97598,-159.33896000000001
7,MQ,2830,N683MQ,DFW,PIA,915,912.0,-3.0,22.0,934.0,108,122.0,90.0,672,1104.0,10.0,1103,1114.0,11.0,0,0,,,,,,,2015-01-04 00:00:00,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,General Wayne A. Downing Peoria International Airport,Peoria,IL,USA,40.66424,-89.69331
7,MQ,2841,N823MQ,DSM,DFW,915,923.0,8.0,16.0,939.0,125,127.0,98.0,624,1117.0,13.0,1120,1130.0,10.0,0,0,,,,,,,2015-01-04 00:00:00,Des Moines International Airport,Des Moines,IA,USA,41.534929999999996,-93.66068,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
7,MQ,2753,N815MQ,CMH,ORD,915,,,,,95,,,296,,,950,,,0,1,C,,,,,,2015-01-04 00:00:00,Port Columbus International Airport,Columbus,OH,USA,39.99799,-82.89188,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
7,MQ,2990,N818MQ,ORD,LEX,915,952.0,37.0,49.0,1041.0,68,106.0,53.0,323,1234.0,4.0,1123,1238.0,75.0,0,0,,38.0,0.0,0.0,26.0,11.0,2015-01-04 00:00:00,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446,Blue Grass Airport,Lexington,KY,USA,38.036970000000004,-84.60539
7,MQ,3190,N521MQ,DFW,MAF,915,1008.0,53.0,18.0,1026.0,68,74.0,50.0,309,1116.0,6.0,1023,1122.0,59.0,0,0,,6.0,0.0,10.0,43.0,0.0,2015-01-04 00:00:00,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,Midland International Airport,Midland,TX,USA,31.942529999999998,-102.20191
7,MQ,3658,N608MQ,ORD,SGF,915,,,,,98,,,438,,,1053,,,0,1,C,,,,,,2015-01-04 00:00:00,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446,Springfield-Branson National Airport,Springfield,MO,USA,37.24433,-93.38686
7,NK,446,N528NK,LAS,ORD,915,904.0,-11.0,9.0,913.0,214,207.0,189.0,1514,1422.0,9.0,1449,1431.0,-18.0,0,0,,,,,,,2015-01-04 00:00:00,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
7,NK,893,N502NK,ORD,DFW,915,1018.0,63.0,21.0,1039.0,148,155.0,129.0,802,1248.0,5.0,1143,1253.0,70.0,0,0,,70.0,0.0,0.0,0.0,0.0,2015-01-04 00:00:00,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
7,OO,2583,N435SW,SAN,LAX,915,955.0,40.0,31.0,1026.0,45,64.0,24.0,109,1050.0,9.0,1000,1059.0,59.0,0,0,,19.0,0.0,0.0,40.0,0.0,2015-01-04 00:00:00,San Diego International AirportÂ (Lindbergh Field),San Diego,CA,USA,32.73356,-117.18966,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
7,OO,2575,N864AS,LAX,ABQ,915,944.0,29.0,9.0,953.0,115,105.0,91.0,677,1224.0,5.0,1210,1229.0,19.0,0,0,,0.0,0.0,19.0,0.0,0.0,2015-01-04 00:00:00,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,Albuquerque International Sunport,Albuquerque,NM,USA,35.04022,-106.60918999999998
7,OO,5182,N751SK,LAX,ASE,915,1005.0,50.0,25.0,1030.0,128,148.0,112.0,737,1322.0,11.0,1223,1333.0,70.0,0,0,,20.0,50.0,0.0,0.0,0.0,2015-01-04 00:00:00,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,Aspen-Pitkin County Airport,Aspen,CO,USA,39.22316,-106.86885
7,OO,6357,N121SY,MSP,ORD,915,956.0,41.0,22.0,1018.0,95,87.0,60.0,334,1118.0,5.0,1050,1123.0,33.0,0,0,,0.0,0.0,0.0,33.0,0.0,2015-01-04 00:00:00,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
7,OO,5253,N727SK,IAH,ONT,915,917.0,2.0,39.0,956.0,210,220.0,176.0,1334,1052.0,5.0,1045,1057.0,12.0,0,0,,,,,,,2015-01-04 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Ontario International Airport,Ontario,CA,USA,34.056,-117.60118999999999
7,EV,4345,N14514,IAH,CRP,916,913.0,-3.0,24.0,937.0,62,73.0,45.0,201,1022.0,4.0,1018,1026.0,8.0,0,0,,,,,,,2015-01-04 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Corpus Christi International Airport,Corpus Christi,TX,USA,27.770359999999997,-97.50121999999999
7,OO,4699,N439SW,MSP,GFK,916,915.0,-1.0,19.0,934.0,82,79.0,53.0,284,1027.0,7.0,1038,1034.0,-4.0,0,0,,,,,,,2015-01-04 00:00:00,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692,Grand Forks International Airport,Grand Forks,ND,USA,47.949259999999995,-97.17611
7,OO,5485,N701BR,COS,DEN,916,1043.0,87.0,14.0,1057.0,54,46.0,23.0,73,1120.0,9.0,1010,1129.0,79.0,0,0,,0.0,0.0,0.0,79.0,0.0,2015-01-04 00:00:00,City of Colorado Springs Municipal Airport,Colorado Springs,CO,USA,38.80581,-104.70025,Denver International Airport,Denver,CO,USA,39.85841,-104.667
7,UA,673,N845UA,GRR,DEN,917,927.0,10.0,47.0,1014.0,188,207.0,150.0,1015,1044.0,10.0,1025,1054.0,29.0,0,0,,29.0,0.0,0.0,0.0,0.0,2015-01-04 00:00:00,Gerald R. Ford International Airport,Grand Rapids,MI,USA,42.88082,-85.52277,Denver International Airport,Denver,CO,USA,39.85841,-104.667
7,DL,2639,N344NB,MKE,DTW,917,944.0,27.0,35.0,1019.0,67,79.0,39.0,237,1158.0,5.0,1124,1203.0,39.0,0,0,,12.0,0.0,0.0,0.0,27.0,2015-01-04 00:00:00,General Mitchell International Airport,Milwaukee,WI,USA,42.94722,-87.89658,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
7,EV,3921,N21144,PNS,IAH,917,915.0,-2.0,8.0,923.0,100,98.0,82.0,489,1045.0,8.0,1057,1053.0,-4.0,0,0,,,,,,,2015-01-04 00:00:00,Pensacola International AirportÂ (Pensacola Gulf Coast Regional Airport),Pensacola,FL,USA,30.473309999999998,-87.18744000000001,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
7,NK,424,N620NK,LAX,MSP,917,918.0,1.0,9.0,927.0,217,212.0,193.0,1535,1440.0,10.0,1454,1450.0,-4.0,0,0,,,,,,,2015-01-04 00:00:00,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
7,NK,816,N509NK,IAH,MCI,918,958.0,40.0,24.0,1022.0,111,123.0,88.0,643,1150.0,11.0,1109,1201.0,52.0,0,0,,52.0,0.0,0.0,0.0,0.0,2015-01-04 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Kansas City International Airport,Kansas City,MO,USA,39.29761,-94.71391
7,EV,5944,N11194,SDF,DEN,919,910.0,-9.0,15.0,925.0,188,202.0,164.0,1024,1009.0,23.0,1027,1032.0,5.0,0,0,,,,,,,2015-01-04 00:00:00,Louisville International AirportÂ (Standiford Field),Louisville,KY,USA,38.17439,-85.736,Denver International Airport,Denver,CO,USA,39.85841,-104.667
7,EV,5665,N18557,IAH,GRK,919,930.0,11.0,22.0,952.0,61,65.0,35.0,166,1027.0,8.0,1020,1035.0,15.0,0,0,,9.0,0.0,4.0,2.0,0.0,2015-01-04 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Killeen-Fort Hood Regional Airport,Killeen,TX,USA,31.0649,-97.8278
7,HA,304,N492HA,LIH,HNL,919,913.0,-6.0,7.0,920.0,32,32.0,20.0,102,940.0,5.0,951,945.0,-6.0,0,0,,,,,,,2015-01-04 00:00:00,Lihue Airport,Lihue,HI,USA,21.97598,-159.33896000000001,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241
7,UA,720,N550UA,SFO,DEN,920,922.0,2.0,18.0,940.0,152,142.0,115.0,967,1235.0,9.0,1252,1244.0,-8.0,0,0,,,,,,,2015-01-04 00:00:00,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999,Denver International Airport,Denver,CO,USA,39.85841,-104.667
7,UA,253,N212UA,IAH,HNL,920,937.0,17.0,21.0,958.0,513,511.0,484.0,3904,1402.0,6.0,1353,1408.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0,2015-01-04 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241
7,UA,297,N547UA,LAX,LIH,920,915.0,-5.0,13.0,928.0,364,356.0,339.0,2615,1307.0,4.0,1324,1311.0,-13.0,0,0,,,,,,,2015-01-04 00:00:00,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,Lihue Airport,Lihue,HI,USA,21.97598,-159.33896000000001
7,UA,507,N490UA,IAH,RNO,920,919.0,-1.0,35.0,954.0,245,250.0,210.0,1530,1124.0,5.0,1125,1129.0,4.0,0,0,,,,,,,2015-01-04 00:00:00,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Reno/Tahoe International Airport,Reno,NV,USA,39.49858,-119.76806
7,UA,589,N496UA,ORD,IAH,920,931.0,11.0,41.0,1012.0,172,195.0,147.0,925,1239.0,7.0,1212,1246.0,34.0,0,0,,23.0,0.0,0.0,0.0,11.0,2015-01-04 00:00:00,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
7,UA,1519,N67134,EWR,STT,920,937.0,17.0,25.0,1002.0,250,236.0,197.0,1634,1419.0,14.0,1430,1433.0,3.0,0,0,,,,,,,2015-01-04 00:00:00,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866,Cyril E. King Airport,Charlotte Amalie,VI,USA,18.337310000000002,-64.97336
7,US,1772,N913US,CLT,DFW,920,946.0,26.0,24.0,1010.0,172,202.0,169.0,936,1159.0,9.0,1112,1208.0,56.0,0,0,,30.0,0.0,12.0,14.0,0.0,2015-01-04 00:00:00,Charlotte Douglas International Airport,Charlotte,NC,USA,35.214009999999995,-80.94313000000001,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
7,US,1830,N822AW,CLT,JFK,920,940.0,20.0,13.0,953.0,102,95.0,74.0,541,1107.0,8.0,1102,1115.0,13.0,0,0,,,,,,,2015-01-04 00:00:00,Charlotte Douglas International Airport,Charlotte,NC,USA,35.214009999999995,-80.94313000000001,John F. Kennedy International AirportÂ (New York International Airport),New York,NY,USA,40.63975,-73.77893
7,VX,407,N622VA,JFK,LAX,920,924.0,4.0,35.0,959.0,385,397.0,351.0,2475,1250.0,11.0,1245,1301.0,16.0,0,0,,0.0,0.0,4.0,0.0,12.0,2015-01-04 00:00:00,John F. Kennedy International AirportÂ (New York International Airport),New York,NY,USA,40.63975,-73.77893,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
7,VX,84,N633VA,SFO,IAD,920,916.0,-4.0,19.0,935.0,300,302.0,263.0,2419,1658.0,20.0,1720,1718.0,-2.0,0,0,,,,,,,2015-01-04 00:00:00,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999,Washington Dulles International Airport,Chantilly,VA,USA,38.94453,-77.45581
7,VX,22,N848VA,SFO,JFK,920,1236.0,196.0,8.0,1244.0,339,321.0,295.0,2586,2039.0,18.0,1759,2057.0,178.0,0,0,,178.0,0.0,0.0,0.0,0.0,2015-01-04 00:00:00,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999,John F. Kennedy International AirportÂ (New York International Airport),New York,NY,USA,40.63975,-73.77893
7,WN,211,N452WN,DCA,DAL,920,917.0,-3.0,22.0,939.0,210,229.0,203.0,1184,1202.0,4.0,1150,1206.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0,2015-01-04 00:00:00,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
7,WN,1316,N205WN,DCA,MSY,920,925.0,5.0,23.0,948.0,180,206.0,178.0,969,1146.0,5.0,1120,1151.0,31.0,0,0,,31.0,0.0,0.0,0.0,0.0,2015-01-04 00:00:00,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772,Louis Armstrong New Orleans International Airport,New Orleans,LA,USA,29.99339,-90.25803
7,WN,1443,N500WR,DEN,PHX,920,937.0,17.0,19.0,956.0,115,108.0,83.0,602,1119.0,6.0,1115,1125.0,10.0,0,0,,,,,,,2015-01-04 00:00:00,Denver International Airport,Denver,CO,USA,39.85841,-104.667,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
7,WN,2132,N223WN,FLL,BWI,920,921.0,1.0,11.0,932.0,155,135.0,119.0,925,1131.0,5.0,1155,1136.0,-19.0,0,0,,,,,,,2015-01-04 00:00:00,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
7,WN,1051,N515SW,HOU,MSY,920,915.0,-5.0,10.0,925.0,60,56.0,41.0,302,1006.0,5.0,1020,1011.0,-9.0,0,0,,,,,,,2015-01-04 00:00:00,William P. Hobby Airport,Houston,TX,USA,29.64542,-95.27889,Louis Armstrong New Orleans International Airport,New Orleans,LA,USA,29.99339,-90.25803
7,WN,2161,N710SW,JAX,BNA,920,916.0,-4.0,9.0,925.0,95,87.0,71.0,483,936.0,7.0,955,943.0,-12.0,0,0,,,,,,,2015-01-04 00:00:00,Jacksonville International Airport,Jacksonville,FL,USA,30.494059999999998,-81.68786,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
7,WN,1769,N265WN,LAS,GEG,920,920.0,0.0,15.0,935.0,145,146.0,127.0,806,1142.0,4.0,1145,1146.0,1.0,0,0,,,,,,,2015-01-04 00:00:00,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233,Spokane International Airport,Spokane,WA,USA,47.619859999999996,-117.53383999999998
7,WN,123,N454WN,LAX,MDW,920,957.0,37.0,10.0,1007.0,235,240.0,219.0,1750,1546.0,11.0,1515,1557.0,42.0,0,0,,5.0,0.0,25.0,12.0,0.0,2015-01-04 00:00:00,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
7,WN,2888,N297WN,MDW,DCA,920,922.0,2.0,43.0,1005.0,105,123.0,75.0,601,1220.0,5.0,1205,1225.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0,2015-01-04 00:00:00,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
7,WN,1733,N903WN,MKE,TPA,920,935.0,15.0,43.0,1018.0,160,204.0,156.0,1075,1354.0,5.0,1300,1359.0,59.0,0,0,,44.0,0.0,0.0,0.0,15.0,2015-01-04 00:00:00,General Mitchell International Airport,Milwaukee,WI,USA,42.94722,-87.89658,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
7,WN,755,N439WN,OAK,SAN,920,920.0,0.0,10.0,930.0,85,81.0,68.0,446,1038.0,3.0,1045,1041.0,-4.0,0,0,,,,,,,2015-01-04 00:00:00,Oakland International Airport,Oakland,CA,USA,37.72129,-122.22072,San Diego International AirportÂ (Lindbergh Field),San Diego,CA,USA,32.73356,-117.18966
7,WN,962,N964WN,RDU,BNA,920,918.0,-2.0,6.0,924.0,90,86.0,78.0,442,942.0,2.0,950,944.0,-6.0,0,0,,,,,,,2015-01-04 00:00:00,Raleigh-Durham International Airport,Raleigh,NC,USA,35.87764,-78.78747,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
7,WN,3858,N743SW,SJC,ONT,920,1001.0,41.0,8.0,1009.0,70,64.0,51.0,333,1100.0,5.0,1030,1105.0,35.0,0,0,,0.0,0.0,35.0,0.0,0.0,2015-01-04 00:00:00,Norman Y. Mineta San JosÃ© International Airport,San Jose,CA,USA,37.36186,-121.92901,Ontario International Airport,Ontario,CA,USA,34.056,-117.60118999999999
7,WN,275,N7748A,STL,TPA,920,1018.0,58.0,18.0,1036.0,130,148.0,125.0,869,1341.0,5.0,1230,1346.0,76.0,0,0,,18.0,0.0,41.0,17.0,0.0,2015-01-04 00:00:00,St. Louis International Airport at Lambert Field,St Louis,MO,USA,38.747690000000006,-90.35999,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
7,WN,1931,N387SW,TUL,PHX,920,919.0,-1.0,6.0,925.0,165,152.0,142.0,935,1047.0,4.0,1105,1051.0,-14.0,0,0,,,,,,,2015-01-04 00:00:00,Tulsa International Airport,Tulsa,OK,USA,36.198370000000004,-95.88824,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
7,WN,2238,N755SA,BOI,OAK,920,916.0,-4.0,18.0,934.0,105,105.0,82.0,511,956.0,5.0,1005,1001.0,-4.0,0,0,,,,,,,2015-01-04 00:00:00,Boise AirportÂ (Boise Air Terminal),Boise,ID,USA,43.564440000000005,-116.22278,Oakland International Airport,Oakland,CA,USA,37.72129,-122.22072
7,WN,1564,N660SW,BUF,MCO,920,916.0,-4.0,8.0,924.0,160,171.0,157.0,1011,1201.0,6.0,1200,1207.0,7.0,0,0,,,,,,,2015-01-04 00:00:00,Buffalo Niagara International Airport,Buffalo,NY,USA,42.94052,-78.73217,Orlando International Airport,Orlando,FL,USA,28.428890000000003,-81.31603
7,AA,309,N4XHAA,BNA,DFW,920,923.0,3.0,8.0,931.0,130,133.0,117.0,631,1128.0,8.0,1130,1136.0,6.0,0,0,,,,,,,2015-01-04 00:00:00,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
7,AA,295,N379AA,MIA,LAX,920,919.0,-1.0,15.0,934.0,358,368.0,319.0,2342,1153.0,34.0,1218,1227.0,9.0,0,0,,,,,,,2015-01-04 00:00:00,Miami International Airport,Miami,FL,USA,25.79325,-80.29056,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
7,AA,224,N852AA,LAX,LAS,920,934.0,14.0,30.0,1004.0,75,81.0,41.0,236,1045.0,10.0,1035,1055.0,20.0,0,0,,6.0,0.0,14.0,0.0,0.0,2015-01-04 00:00:00,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
7,AA,1018,N3FRAA,MIA,PHX,920,917.0,-3.0,12.0,929.0,312,309.0,289.0,1972,1218.0,8.0,1232,1226.0,-6.0,0,0,,,,,,,2015-01-04 00:00:00,Miami International Airport,Miami,FL,USA,25.79325,-80.29056,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
7,AA,1415,N4XSAA,DFW,PIT,920,931.0,11.0,12.0,943.0,150,132.0,114.0,1067,1237.0,6.0,1250,1243.0,-7.0,0,0,,,,,,,2015-01-04 00:00:00,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,Pittsburgh International Airport,Pittsburgh,PA,USA,40.49147,-80.23286999999999
7,AS,12,N526AS,SEA,BOS,920,915.0,-5.0,28.0,943.0,319,321.0,277.0,2496,1720.0,16.0,1739,1736.0,-3.0,0,0,,,,,,,2015-01-04 00:00:00,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931000000001,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001
7,AS,311,N791AS,SFO,SEA,920,928.0,8.0,17.0,945.0,125,136.0,111.0,679,1136.0,8.0,1125,1144.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0,2015-01-04 00:00:00,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931000000001
